Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
este	año	de	1	2	0.5
año	de	escuela	1	1	1.0
de	escuela	en	1	1	1.0
escuela	en	línea	1	3	0.3333333333333333
en	línea	mató	1	4	0.25
línea	mató	toda	1	1	1.0
mató	toda	mi	1	1	1.0
toda	mi	pasión	1	2	0.5
mi	pasión	u	1	1	1.0
pasión	u	aprecio	1	1	1.0
u	aprecio	por	1	1	1.0
aprecio	por	la	1	1	1.0
por	la	la	1	5	0.2
la	la	escuela	1	1	1.0
$	rojo	#	1	1	1.0
$	pastillado	#	1	1	1.0
$	nose	también	1	6	0.16666666666666666
nose	también	lo	1	1	1.0
también	lo	dicen	1	1	1.0
lo	dicen	los	1	1	1.0
dicen	los	chavos	1	1	1.0
los	chavos	en	1	2	0.5
chavos	en	internet	1	1	1.0
en	internet	#	1	2	0.5
$	u	good	1	11	0.09090909090909091
u	good	?	1	1	1.0
good	?	#	1	1	1.0
$	h	#	1	1	1.0
$	Exactamente	#	1	1	1.0
$	(	h)ola	1	2	0.5
(	h)ola	que	1	1	1.0
h)ola	que	tal	1	1	1.0
que	tal	,	1	32	0.03125
tal	,	Andrea	1	1	1.0
,	Andrea	,	1	4	0.25
Andrea	,	cómo	1	3	0.3333333333333333
cómo	estás	 	1	3	0.3333333333333333
estás	 	hoy	1	1	1.0
 	hoy	?	1	1	1.0
$	Que	fué	1	49	0.02040816326530612
Que	fué	?	1	1	1.0
fué	?	#	1	1	1.0
Bien	,	gracias	1	2	0.5
,	gracias	,	1	4	0.25
gracias	,	disfrutando	1	3	0.3333333333333333
,	disfrutando	la	1	1	1.0
disfrutando	la	ilusión	1	1	1.0
ilusión	de	vacaciones	1	2	0.5
Vaya	,	me	1	2	0.5
,	me	alegro	1	24	0.041666666666666664
me	alegro	de	1	7	0.14285714285714285
alegro	de	escuchar	1	2	0.5
de	escuchar	que	1	1	1.0
escuchar	que	ya	1	1	1.0
que	ya	estás	1	14	0.07142857142857142
ya	estás	recuperándote	1	3	0.3333333333333333
estás	recuperándote	#	1	1	1.0
$	Una	bronquitis	1	4	0.25
Una	bronquitis	no	1	1	1.0
bronquitis	no	es	1	1	1.0
no	es	#	1	11	0.09090909090909091
$	cualquier	cosa	1	1	1.0
cualquier	cosa	#	1	2	0.5
$	Tu	me	1	11	0.09090909090909091
Tu	me	impulsas	1	1	1.0
me	impulsas	a	1	1	1.0
impulsas	a	seguir	1	1	1.0
a	seguir	mis	1	1	1.0
seguir	mis	sueños	1	1	1.0
mis	sueños	más	1	3	0.3333333333333333
sueños	más	que	1	1	1.0
más	que	yo	1	4	0.25
que	yo	mismo	1	7	0.14285714285714285
yo	mismo	xd	1	2	0.5
mismo	xd	#	1	1	1.0
$	Ojalá	que	1	4	0.25
Ojalá	que	pronto	1	1	1.0
que	pronto	estés	1	2	0.5
pronto	estés	al	1	1	1.0
estés	al	100	1	1	1.0
al	100	#	1	1	1.0
$	:)	,	1	3	0.3333333333333333
:)	,	si	1	2	0.5
,	si	se	1	5	0.2
si	se	hace	1	4	0.25
se	hace	te	1	2	0.5
hace	te	dedico	1	1	1.0
te	dedico	el	1	1	1.0
dedico	el	primer	1	1	1.0
el	primer	episodio	1	2	0.5
primer	episodio	🤙	1	1	1.0
episodio	🤙	🏻	1	1	1.0
$	Tu	tienes	1	11	0.09090909090909091
Tu	tienes	planeado	1	1	1.0
tienes	planeado	algo	1	1	1.0
planeado	algo	para	1	1	1.0
algo	para	dentro	1	1	1.0
para	dentro	de	1	1	1.0
dentro	de	estos	1	1	1.0
estos	días	libres	1	3	0.3333333333333333
días	libres	que	1	1	1.0
libres	que	tendremos	1	1	1.0
que	tendremos	?	1	1	1.0
tendremos	?	#	1	1	1.0
$	Que	tienes	1	49	0.02040816326530612
Que	tienes	en	1	1	1.0
Dicen	que	es	1	3	0.3333333333333333
es	la	puerta	1	7	0.14285714285714285
la	puerta	a	1	2	0.5
puerta	a	la	1	1	1.0
a	la	música	1	24	0.041666666666666664
la	música	académica	1	2	0.5
música	académica	#	1	1	1.0
Igual	y	empiezas	1	2	0.5
y	empiezas	por	1	1	1.0
empiezas	por	el	1	1	1.0
por	el	piano	1	2	0.5
el	piano	y	1	1	1.0
piano	y	terminas	1	2	0.5
terminas	siendo	multiinstrumentista	1	2	0.5
siendo	multiinstrumentista	#	1	1	1.0
$	Sabes	,	1	3	0.3333333333333333
Sabes	,	cómo	1	1	1.0
,	cómo	2	1	5	0.2
cómo	2	días	1	1	1.0
2	días	antes	1	1	1.0
días	antes	de	1	1	1.0
antes	de	que	1	4	0.25
de	que	iniciará	1	37	0.02702702702702703
que	iniciará	la	1	1	1.0
iniciará	la	pandemia	1	1	1.0
la	pandemia	había	1	4	0.25
pandemia	había	decidido	1	1	1.0
había	decidido	que	1	1	1.0
decidido	que	iba	1	1	1.0
iba	a	aprender	1	9	0.1111111111111111
aprender	a	tocar	1	2	0.5
a	tocar	la	1	2	0.5
tocar	la	trompeta	1	1	1.0
la	trompeta	#	1	1	1.0
Y	el	plan	1	2	0.5
el	plan	era	1	1	1.0
plan	era	irla	1	1	1.0
era	irla	a	1	1	1.0
irla	a	comprar	1	1	1.0
a	comprar	el	1	1	1.0
comprar	el	lunes	1	1	1.0
el	lunes	saliendo	1	2	0.5
lunes	saliendo	de	1	1	1.0
saliendo	de	la	1	1	1.0
$	Pero	los	1	34	0.029411764705882353
Pero	los	planes	1	1	1.0
los	planes	cambiaron	1	1	1.0
planes	cambiaron	ligeramente	1	1	1.0
cambiaron	ligeramente	#	1	1	1.0
Pero	la	mera	1	3	0.3333333333333333
la	mera	emoción	1	2	0.5
mera	emoción	y	1	1	1.0
emoción	y	entusiasmo	1	1	1.0
y	entusiasmo	era	1	1	1.0
entusiasmo	era	en	1	1	1.0
era	en	ese	1	1	1.0
en	ese	entonces	1	7	0.14285714285714285
ese	entonces	#	1	1	1.0
$	Si	fue	1	14	0.07142857142857142
Si	fue	una	1	1	1.0
fue	una	ligera	1	2	0.5
una	ligera	decepción	1	1	1.0
ligera	decepción	#	1	1	1.0
$	Pero	ni	1	34	0.029411764705882353
Pero	ni	modo	1	1	1.0
$	si	...	1	11	0.09090909090909091
si	...	Pero	1	1	1.0
...	Pero	pues	1	1	1.0
Pero	pues	estamos	1	1	1.0
pues	estamos	aquí	1	1	1.0
estamos	aquí	,	1	1	1.0
aquí	,	ya	1	2	0.5
,	ya	es	1	8	0.125
ya	es	ganancia	1	1	1.0
es	ganancia	#	1	1	1.0
$	Tu	tampoco	1	11	0.09090909090909091
Tu	tampoco	,	1	1	1.0
tampoco	,	que	1	2	0.5
,	que	nada	1	18	0.05555555555555555
que	nada	te	1	2	0.5
nada	te	detenga	1	1	1.0
te	detenga	para	1	1	1.0
detenga	para	aprender	1	1	1.0
para	aprender	piano	1	1	1.0
aprender	piano	y	1	1	1.0
piano	y	koreano	1	2	0.5
y	koreano	#	1	1	1.0
$	Esperaré	un	1	1	1.0
Esperaré	un	audio	1	1	1.0
un	audio	tocando	1	2	0.5
audio	tocando	o	1	1	1.0
tocando	o	hablando	1	1	1.0
o	hablando	jaja	1	1	1.0
hablando	jaja	#	1	1	1.0
$	Coreografía	para	1	1	1.0
Coreografía	para	puntos	1	1	1.0
para	puntos	extra	1	1	1.0
puntos	extra	#	1	1	1.0
$	Jajajajaja	#	1	1	1.0
$	Que	hábil	1	49	0.02040816326530612
Que	hábil	de	1	1	1.0
hábil	de	tu	1	1	1.0
Hace	poco	volví	1	2	0.5
poco	volví	a	1	1	1.0
volví	a	ver	1	2	0.5
a	ver	Whiplash	1	15	0.06666666666666667
ver	Whiplash	y	1	1	1.0
Whiplash	y	me	1	1	1.0
y	me	di	1	11	0.09090909090909091
cuenta	de	lo	1	4	0.25
de	lo	realmente	1	9	0.1111111111111111
lo	realmente	buena	1	1	1.0
realmente	buena	que	1	1	1.0
buena	que	es	1	2	0.5
$	Aunque	quizás	1	3	0.3333333333333333
Aunque	quizás	ya	1	1	1.0
quizás	ya	la	1	1	1.0
ya	la	hayas	1	2	0.5
la	hayas	visto	1	1	1.0
hayas	visto	#	1	1	1.0
$	Tengo	el	1	1	1.0
Tengo	el	dvd	1	1	1.0
el	dvd	#	1	1	1.0
$	Avr	déjame	1	2	0.5
Avr	déjame	pensar	1	1	1.0
déjame	pensar	en	1	1	1.0
pensar	en	alguna	1	3	0.3333333333333333
en	alguna	buena	1	1	1.0
alguna	buena	que	1	1	1.0
buena	que	este	1	2	0.5
que	este	en	1	1	1.0
este	en	Netflix	1	1	1.0
en	Netflix	#	1	1	1.0
$	Quizás	The	1	3	0.3333333333333333
Quizás	The	Truman	1	1	1.0
The	Truman	Show	1	1	1.0
Truman	Show	#	1	1	1.0
$	O	The	1	6	0.16666666666666666
O	The	Game	1	1	1.0
The	Game	#	1	1	1.0
$	Aunque	también	1	3	0.3333333333333333
Aunque	también	se	1	1	1.0
también	se	encuentra	1	1	1.0
se	encuentra	fácil	1	2	0.5
encuentra	fácil	en	1	1	1.0
fácil	en	internet	1	1	1.0
en	internet	xd	1	2	0.5
internet	xd	#	1	1	1.0
Hay	un	programa	1	2	0.5
un	programa	que	1	2	0.5
programa	que	se	1	1	1.0
se	llama	popcorn	1	8	0.125
llama	popcorn	time	1	1	1.0
popcorn	time	#	1	1	1.0
$	Luego	te	1	3	0.3333333333333333
Luego	te	enseño	1	1	1.0
te	enseño	a	1	1	1.0
enseño	a	usarlo	1	1	1.0
a	usarlo	si	1	1	1.0
usarlo	si	quieres	1	1	1.0
si	quieres	👍	1	2	0.5
quieres	👍	🏻	1	1	1.0
$	Enjoy	#	1	1	1.0
$	Bien	igualmente	1	5	0.2
Bien	igualmente	,	1	1	1.0
igualmente	,	#	1	1	1.0
$	Bastante	tranquilo	1	14	0.07142857142857142
Bastante	tranquilo	a	1	1	1.0
tranquilo	a	comparación	1	1	1.0
a	comparación	de	1	1	1.0
comparación	de	hace	1	1	1.0
de	hace	algunas	1	2	0.5
hace	algunas	semanas	1	1	1.0
algunas	semanas	#	1	1	1.0
veo	,	descansa	1	8	0.125
,	descansa	,	1	1	1.0
descansa	,	sueñas	1	1	1.0
,	sueñas	con	1	1	1.0
los	angelitos	👍	1	2	0.5
angelitos	👍	🏻	1	1	1.0
No	mucho	,	1	2	0.5
mucho	,	ví	1	5	0.2
,	ví	un	1	2	0.5
ví	un	par	1	1	1.0
par	de	películas	1	7	0.14285714285714285
de	películas	con	1	1	1.0
películas	con	mi	1	1	1.0
$	Estuve	un	1	2	0.5
Estuve	un	buen	1	1	1.0
un	buen	rato	1	2	0.5
buen	rato	en	1	1	1.0
en	el	simulador	1	29	0.034482758620689655
el	simulador	,	1	1	1.0
simulador	,	logré	1	1	1.0
,	logré	varias	1	1	1.0
logré	varias	cosas	1	1	1.0
varias	cosas	interesantes	1	2	0.5
cosas	interesantes	,	1	1	1.0
interesantes	,	hasta	1	3	0.3333333333333333
,	hasta	subí	1	3	0.3333333333333333
hasta	subí	algo	1	1	1.0
subí	algo	a	1	1	1.0
algo	a	YT	1	1	1.0
a	YT	para	1	1	1.0
YT	para	poder	1	1	1.0
para	poder	verlo	1	1	1.0
poder	verlo	después	1	1	1.0
verlo	después	jaja	1	1	1.0
Tu	que	hiciste	1	3	0.3333333333333333
hiciste	hoy	además	1	4	0.25
hoy	además	de	1	1	1.0
además	de	descansar	1	2	0.5
de	descansar	?	1	1	1.0
descansar	?	#	1	1	1.0
$	Pues	ya	1	5	0.2
Pues	ya	tiene	1	1	1.0
ya	tiene	unas	1	2	0.5
tiene	unas	semanas	1	1	1.0
unas	semanas	que	1	1	1.0
semanas	que	empezé	1	2	0.5
que	empezé	a	1	1	1.0
empezé	a	aprender	1	1	1.0
aprender	a	manejar	1	2	0.5
a	manejar	sin	1	1	1.0
manejar	sin	asistencias	1	1	1.0
sin	asistencias	de	1	1	1.0
asistencias	de	tracción	1	1	1.0
de	tracción	ni	1	1	1.0
tracción	ni	ABS	1	1	1.0
ni	ABS	y	1	1	1.0
ABS	y	logré	1	1	1.0
y	logré	ganar	1	1	1.0
logré	ganar	un	1	1	1.0
ganar	un	par	1	1	1.0
par	de	carreras	1	7	0.14285714285714285
de	carreras	#	1	1	1.0
$	Una	saliendo	1	4	0.25
Una	saliendo	ultimo	1	1	1.0
saliendo	ultimo	que	1	1	1.0
ultimo	que	es	1	1	1.0
lo	que	subí	1	28	0.03571428571428571
que	subí	a	1	1	1.0
subí	a	yt	1	2	0.5
a	yt	#	1	1	1.0
$	Se	llama	1	12	0.08333333333333333
Se	llama	así	1	1	1.0
llama	así	el	1	1	1.0
así	el	canal	1	1	1.0
el	canal	porque	1	2	0.5
canal	porque	tengo	1	1	1.0
porque	tengo	varios	1	1	1.0
tengo	varios	vídeos	1	1	1.0
varios	vídeos	de	1	1	1.0
vídeos	de	cosas	1	1	1.0
escuela	jaja	#	1	2	0.5
$	Provecho	!	1	1	1.0
Provecho	!	#	1	1	1.0
$	Auch	#	1	1	1.0
$	Tienes	la	1	6	0.16666666666666666
Tienes	la	sangre	1	1	1.0
la	sangre	dulce	1	1	1.0
sangre	dulce	#	1	1	1.0
$	Dónde	andas	1	2	0.5
Dónde	andas	?	1	1	1.0
andas	?	#	1	1	1.0
$	No	es	1	40	0.025
No	es	aquí	1	1	1.0
es	aquí	en	1	2	0.5
aquí	en	Pachuca	1	3	0.3333333333333333
en	Pachuca	verdad	1	3	0.3333333333333333
Pachuca	verdad	?	1	1	1.0
que	tal	está	1	32	0.03125
está	el	clima	1	3	0.3333333333333333
el	clima	por	1	3	0.3333333333333333
clima	por	allá	1	1	1.0
por	allá	?	1	3	0.3333333333333333
allá	?	#	1	1	1.0
$	sí	está	1	22	0.045454545454545456
sí	está	calientita	1	5	0.2
está	calientita	el	1	1	1.0
calientita	el	agua	1	1	1.0
el	agua	?	1	3	0.3333333333333333
agua	?	#	1	1	1.0
$	Por	acá	1	11	0.09090909090909091
Por	acá	hace	1	1	1.0
acá	hace	frío	1	1	1.0
hace	frío	,	1	1	1.0
frío	,	desde	1	2	0.5
,	desde	ayer	1	4	0.25
desde	ayer	en	1	1	1.0
ayer	en	la	1	1	1.0
la	tarde	parece	1	3	0.3333333333333333
tarde	parece	que	1	1	1.0
parece	que	va	1	4	0.25
va	a	llover	1	17	0.058823529411764705
a	llover	pero	1	1	1.0
llover	pero	nomás	1	1	1.0
pero	nomás	#	1	1	1.0
No	mucho	realmente	1	2	0.5
$	Entro	a	1	1	1.0
Entro	a	clases	1	1	1.0
a	clases	el	1	1	1.0
clases	el	9	1	1	1.0
el	9	#	1	1	1.0
creo	que	desde	1	50	0.02
que	desde	una	1	1	1.0
desde	una	semana	1	1	1.0
una	semana	antes	1	5	0.2
semana	antes	van	1	1	1.0
antes	van	a	1	1	1.0
van	a	haber	1	7	0.14285714285714285
a	haber	actividades	1	1	1.0
haber	actividades	#	1	1	1.0
pues	,	creo	1	2	0.5
creo	que	emocionado	1	50	0.02
que	emocionado	,	1	1	1.0
emocionado	,	menos	1	1	1.0
,	menos	de	1	2	0.5
menos	de	lo	1	2	0.5
lo	que	esperaría	1	28	0.03571428571428571
que	esperaría	considerando	1	1	1.0
esperaría	considerando	que	1	1	1.0
considerando	que	voy	1	1	1.0
voy	a	entrar	1	19	0.05263157894736842
a	entrar	a	1	2	0.5
a	la	uni	1	24	0.041666666666666664
la	uni	pero	1	2	0.5
uni	pero	#	1	1	1.0
$	pues	emocionado	1	21	0.047619047619047616
pues	emocionado	nontheless	1	1	1.0
emocionado	nontheless	#	1	1	1.0
$	supongo	que	1	1	1.0
supongo	que	tiene	1	4	0.25
que	ver	bastante	1	5	0.2
ver	bastante	que	1	1	1.0
bastante	que	será	1	4	0.25
que	será	en	1	1	1.0
será	en	linea	1	1	1.0
ver	que	onda	1	5	0.2
$	nunca	busques	1	2	0.5
nunca	busques	""""	1	1	1.0
busques	""""	mascota	1	2	0.5
""""	mascota	ESCOM	1	1	1.0
mascota	ESCOM	""""	1	1	1.0
ESCOM	""""	en	1	1	1.0
""""	en	imágenes	1	2	0.5
en	imágenes	de	1	1	1.0
imágenes	de	google	1	1	1.0
de	google	,	1	1	1.0
google	,	peor	1	1	1.0
,	peor	error	1	1	1.0
peor	error	de	1	1	1.0
error	de	mi	1	1	1.0
de	mi	vida	1	9	0.1111111111111111
mi	vida	#	1	2	0.5
$	malditos	furros	1	1	1.0
malditos	furros	#	1	1	1.0
$	sistemas	computacionales	1	1	1.0
y	ya	ando	1	6	0.16666666666666666
ya	ando	checando	1	2	0.5
ando	checando	y	1	1	1.0
checando	y	quizás	1	1	1.0
y	quizás	después	1	2	0.5
quizás	después	me	1	1	1.0
después	me	especialice	1	1	1.0
me	especialice	en	1	1	1.0
especialice	en	ciencia	1	1	1.0
en	ciencia	de	1	1	1.0
ciencia	de	datos	1	1	1.0
de	datos	#	1	1	1.0
$	dunno	#	1	1	1.0
$	sí	?	1	22	0.045454545454545456
sí	?	#	1	1	1.0
$	pues	sí	1	21	0.047619047619047616
pues	sí	podrían	1	1	1.0
sí	podrían	estar	1	1	1.0
podrían	estar	relacionadas	1	1	1.0
estar	relacionadas	,	1	1	1.0
relacionadas	,	no	1	1	1.0
,	no	lo	1	40	0.025
no	lo	crees	1	10	0.1
lo	crees	?	1	1	1.0
crees	?	#	1	1	1.0
$	solo	encontrar	1	9	0.1111111111111111
solo	encontrar	un	1	1	1.0
encontrar	un	middle	1	1	1.0
un	middle	ground	1	1	1.0
middle	ground	#	1	1	1.0
$	eso	sí	1	8	0.125
sí	está	un	1	5	0.2
está	un	poco	1	1	1.0
un	poco	fuera	1	5	0.2
poco	fuera	de	1	1	1.0
fuera	de	foco	1	5	0.2
de	foco	en	1	1	1.0
foco	en	relación	1	1	1.0
en	relación	a	1	1	1.0
relación	a	los	1	1	1.0
a	los	otros	1	10	0.1
los	otros	dos	1	1	1.0
otros	dos	puntos	1	1	1.0
dos	puntos	de	1	1	1.0
puntos	de	interés	1	1	1.0
de	interés	#	1	1	1.0
$	realmente	es	1	7	0.14285714285714285
realmente	es	una	1	2	0.5
es	una	decisión	1	5	0.2
una	decisión	muy	1	1	1.0
decisión	muy	importante	1	1	1.0
muy	importante	#	1	1	1.0
así	que	está	1	9	0.1111111111111111
que	está	bien	1	6	0.16666666666666666
está	bien	que	1	1	1.0
bien	que	lo	1	3	0.3333333333333333
que	lo	pienses	1	14	0.07142857142857142
lo	pienses	bastante	1	1	1.0
pienses	bastante	,	1	1	1.0
bastante	,	tienes	1	3	0.3333333333333333
,	tienes	tiempo	1	2	0.5
tienes	tiempo	#	1	1	1.0
$	cada	quién	1	1	1.0
cada	quién	a	1	1	1.0
quién	a	su	1	1	1.0
a	su	ritmo	1	2	0.5
su	ritmo	xd	1	1	1.0
ritmo	xd	#	1	1	1.0
$	además	eso	1	2	0.5
además	eso	de	1	1	1.0
eso	de	prepa	1	3	0.3333333333333333
de	prepa	en	1	1	1.0
prepa	en	dos	1	1	1.0
en	dos	años	1	1	1.0
dos	años	son	1	3	0.3333333333333333
años	son	hacks	1	1	1.0
son	hacks	😖	1	1	1.0
hacks	😖	🤙	1	1	1.0
😖	🤙	🏻	1	1	1.0
$	mejor	caele	1	1	1.0
mejor	caele	a	1	1	1.0
caele	a	ESCOM	1	1	1.0
a	ESCOM	🤙	1	1	1.0
ESCOM	🤙	🏻	1	1	1.0
$	lemme	see	1	1	1.0
lemme	see	#	1	1	1.0
$	me	faltan	1	58	0.017241379310344827
me	faltan	10	1	2	0.5
faltan	10	kilos	1	1	1.0
10	kilos	de	1	1	1.0
kilos	de	barba	1	1	1.0
de	barba	de	1	1	1.0
barba	de	chivo	1	1	1.0
de	chivo	#	1	1	1.0
$	además	ya	1	2	0.5
además	ya	tengo	1	1	1.0
ya	tengo	el	1	4	0.25
tengo	el	cabello	1	2	0.5
el	cabello	mucho	1	7	0.14285714285714285
cabello	mucho	más	1	1	1.0
mucho	más	corto	1	1	1.0
más	corto	#	1	3	0.3333333333333333
$	antes	sí	1	4	0.25
antes	sí	lo	1	1	1.0
sí	lo	traía	1	5	0.2
lo	traía	así	1	1	1.0
traía	así	#	1	1	1.0
$	but	not	1	1	1.0
but	not	anymore	1	1	1.0
not	anymore	#	1	1	1.0
osea	,	todavía	1	5	0.2
,	todavía	lo	1	1	1.0
todavía	lo	tengo	1	1	1.0
lo	tengo	#	1	4	0.25
$	largo	#	1	1	1.0
ya	no	tanto	1	9	0.1111111111111111
no	tanto	#	1	2	0.5
$	más	o	1	5	0.2
$	Me	ganas	1	31	0.03225806451612903
Me	ganas	#	1	1	1.0
$	Means	a	1	2	0.5
Means	a	lot	1	1	1.0
a	lot	#	1	1	1.0
Si	,	no	1	2	0.5
,	no	fue	1	40	0.025
no	fue	demasiado	1	2	0.5
fue	demasiado	#	1	1	1.0
sabía	que	tenías	1	2	0.5
que	tenías	navel	1	1	1.0
tenías	navel	piercing	1	1	1.0
navel	piercing	#	1	1	1.0
$	Mucho	?	1	1	1.0
Mucho	?	#	1	1	1.0
$	Fuiste	a	1	1	1.0
Fuiste	a	qué	1	1	1.0
a	qué	te	1	3	0.3333333333333333
qué	te	lo	1	1	1.0
te	lo	hicieran	1	4	0.25
lo	hicieran	o	1	1	1.0
hicieran	o	fue	1	1	1.0
o	fue	Home	1	1	1.0
fue	Home	Made	1	1	1.0
Home	Made	?	1	1	1.0
Made	?	#	1	1	1.0
$	Estaria	muy	1	1	1.0
Estaria	muy	loco	1	1	1.0
muy	loco	,	1	1	1.0
loco	,	pero	1	1	1.0
pero	se	de	1	6	0.16666666666666666
se	de	gente	1	1	1.0
de	gente	que	1	1	1.0
gente	que	lo	1	3	0.3333333333333333
que	lo	ha	1	14	0.07142857142857142
lo	ha	hecho	1	1	1.0
ha	hecho	#	1	1	1.0
$	good	for	1	5	0.2
good	for	you	1	1	1.0
for	you	#	1	1	1.0
$	Que	miedo	1	49	0.02040816326530612
Que	miedo	xd	1	1	1.0
miedo	xd	#	1	1	1.0
$	No	obstante	1	40	0.025
No	obstante	,	1	1	1.0
obstante	,	a	1	1	1.0
,	a	juzgar	1	9	0.1111111111111111
juzgar	por	los	1	2	0.5
por	los	pocos	1	2	0.5
los	pocos	pixeles	1	1	1.0
pocos	pixeles	de	1	1	1.0
pixeles	de	tu	1	1	1.0
de	perfil	,	1	4	0.25
perfil	,	se	1	1	1.0
,	se	ve	1	3	0.3333333333333333
se	ve	cool	1	10	0.1
ve	cool	#	1	1	1.0
$	Damn	#	1	1	1.0
$	Bastante	xd	1	14	0.07142857142857142
Bastante	xd	#	1	1	1.0
$	Wouldnt	mess	1	1	1.0
Wouldnt	mess	with	1	1	1.0
mess	with	#	1	1	1.0
$	u	#	1	11	0.09090909090909091
bonito	el	cabello	1	2	0.5
el	cabello	ondulado	1	7	0.14285714285714285
cabello	ondulado	#	1	1	1.0
$	'	evening	1	1	1.0
'	evening	#	1	1	1.0
$	sigues	en	1	1	1.0
sigues	en	SL	1	1	1.0
$	me	ha	1	58	0.017241379310344827
me	ha	pasado	1	3	0.3333333333333333
ha	pasado	,	1	2	0.5
pasado	,	es	1	1	1.0
,	es	horrible	1	2	0.5
es	horrible	#	1	1	1.0
$	hay	lugares	1	4	0.25
hay	lugares	en	1	1	1.0
lugares	en	los	1	1	1.0
en	los	que	1	5	0.2
los	que	sí	1	7	0.14285714285714285
sí	es	totalmente	1	3	0.3333333333333333
es	totalmente	innecesario	1	1	1.0
totalmente	innecesario	un	1	1	1.0
innecesario	un	boiler	1	1	1.0
un	boiler	o	1	1	1.0
boiler	o	calentador	1	1	1.0
o	calentador	#	1	1	1.0
$	las	primeras	1	4	0.25
las	primeras	veces	1	1	1.0
primeras	veces	que	1	1	1.0
veces	que	fui	1	2	0.5
que	fui	a	1	1	1.0
fui	a	Tampico	1	1	1.0
a	Tampico	o	1	1	1.0
Tampico	o	a	1	1	1.0
o	a	Veracruz	1	2	0.5
a	Veracruz	eso	1	1	1.0
Veracruz	eso	me	1	1	1.0
eso	me	fascinaba	1	2	0.5
me	fascinaba	,	1	1	1.0
fascinaba	,	se	1	1	1.0
,	se	me	1	3	0.3333333333333333
se	me	hacía	1	9	0.1111111111111111
me	hacía	algo	1	1	1.0
hacía	algo	muy	1	1	1.0
algo	muy	raro	1	1	1.0
muy	raro	,	1	1	1.0
raro	,	como	1	1	1.0
como	que	por	1	9	0.1111111111111111
que	por	ser	1	2	0.5
por	ser	de	1	1	1.0
ser	de	pachuca	1	1	1.0
de	pachuca	para	1	2	0.5
pachuca	para	mi	1	1	1.0
para	mi	prender	1	7	0.14285714285714285
mi	prender	el	1	1	1.0
prender	el	boiler	1	1	1.0
el	boiler	y	1	1	1.0
boiler	y	bañarse	1	1	1.0
y	bañarse	eran	1	1	1.0
bañarse	eran	dos	1	1	1.0
eran	dos	cosas	1	1	1.0
dos	cosas	que	1	1	1.0
cosas	que	siempre	1	3	0.3333333333333333
que	siempre	iban	1	3	0.3333333333333333
siempre	iban	juntas	1	1	1.0
iban	juntas	xd	1	1	1.0
juntas	xd	#	1	1	1.0
$	coool	,	1	2	0.5
coool	,	#	1	1	1.0
me	cuentas	los	1	4	0.25
cuentas	los	historias	1	1	1.0
los	historias	de	1	1	1.0
historias	de	terror	1	1	1.0
de	terror	👍	1	1	1.0
terror	👍	🏻	1	1	1.0
$	soy	débil	1	3	0.3333333333333333
soy	débil	de	1	1	1.0
débil	de	mente	1	1	1.0
de	mente	y	1	1	1.0
mente	y	me	1	1	1.0
y	me	gusta	1	11	0.09090909090909091
me	gusta	bañarme	1	13	0.07692307692307693
gusta	bañarme	con	1	1	1.0
bañarme	con	agua	1	1	1.0
con	agua	bien	1	1	1.0
agua	bien	caliente	1	1	1.0
bien	caliente	xd	1	1	1.0
caliente	xd	#	1	1	1.0
$	solo	recuerda	1	9	0.1111111111111111
solo	recuerda	que	1	1	1.0
recuerda	que	mientras	1	1	1.0
que	mientras	más	1	1	1.0
mientras	más	grande	1	1	1.0
más	grande	,	1	3	0.3333333333333333
grande	,	menos	1	1	1.0
,	menos	peligroso	1	2	0.5
menos	peligroso	👍	1	1	1.0
peligroso	👍	🏻	1	1	1.0
$	precisamente	,	1	1	1.0
precisamente	,	también	1	1	1.0
,	también	,	1	2	0.5
también	,	sacas	1	4	0.25
,	sacas	tu	1	1	1.0
sacas	tu	guitarra	1	1	1.0
tu	guitarra	o	1	1	1.0
guitarra	o	tu	1	1	1.0
o	tu	ukelele	1	1	1.0
tu	ukelele	#	1	1	1.0
$	Si	te	1	14	0.07142857142857142
Si	te	pica	1	1	1.0
te	pica	uno	1	1	1.0
pica	uno	chiquito	1	1	1.0
uno	chiquito	,	1	1	1.0
chiquito	,	no	1	1	1.0
,	no	olvides	1	40	0.025
no	olvides	incluirme	1	2	0.5
olvides	incluirme	en	1	1	1.0
incluirme	en	tu	1	1	1.0
en	tu	testamento	1	9	0.1111111111111111
tu	testamento	#	1	1	1.0
im	in	it	1	2	0.5
in	it	#	1	1	1.0
$	estoy	tomando	1	6	0.16666666666666666
estoy	tomando	un	1	1	1.0
tomando	un	par	1	1	1.0
par	de	cursos	1	7	0.14285714285714285
de	cursos	bastante	1	1	1.0
cursos	bastante	interesantes	1	1	1.0
interesantes	,	me	1	3	0.3333333333333333
me	la	he	1	5	0.2
la	he	pasado	1	3	0.3333333333333333
he	pasado	todo	1	1	1.0
pasado	todo	el	1	1	1.0
día	en	eso	1	2	0.5
$	son	de	1	4	0.25
son	de	python	1	1	1.0
de	python	y	1	1	1.0
python	y	c++	1	1	1.0
y	c++	#	1	1	1.0
$	lenguajes	de	1	1	1.0
lenguajes	de	programación	1	1	1.0
de	programación	,	1	1	1.0
programación	,	ya	1	1	1.0
,	ya	hice	1	8	0.125
