Term 1	Term 2	Frequency of Bigram	Frequency of context	Conditional Probability of Bigram
sentiste	tu	1	3	0.3333333333333333
primer	día	1	7	0.14285714285714285
$	empezando	1	3186	0.00031387319522912746
empezando	lo	1	1	1.0
que	parece	1	696	0.0014367816091954023
parece	será	1	9	0.1111111111111111
será	una	1	6	0.16666666666666666
semana	pesada	1	22	0.045454545454545456
,	estás	1	525	0.0019047619047619048
estás	emocionada	1	34	0.029411764705882353
Ya	empiezo	1	30	0.03333333333333333
empiezo	a	1	5	0.2
hacer	más	1	30	0.03333333333333333
más	prácticas	1	72	0.013888888888888888
prácticas	,	1	5	0.2
profes	están	1	6	0.16666666666666666
están	dejando	1	11	0.09090909090909091
dejando	más	1	2	0.5
más	tareas	1	72	0.013888888888888888
tareas	,	1	5	0.2
,	todas	1	525	0.0019047619047619048
cosas	jaja	1	24	0.041666666666666664
estoy	acostumbrando	1	21	0.047619047619047616
acostumbrando	bien	1	1	1.0
bien	a	1	62	0.016129032258064516
mi	neuvo	1	92	0.010869565217391304
neuvo	horario	1	1	1.0
Que	mala	1	49	0.02040816326530612
onda	q	1	25	0.04
te	acuerdes	1	158	0.006329113924050633
acuerdes	de	1	1	1.0
mi	con	1	92	0.010869565217391304
los	nopales	1	93	0.010752688172043012
nopales	😭	1	1	1.0
$	Perdón	1	3186	0.00031387319522912746
Perdón	#	1	1	1.0
$	Invítame	1	3186	0.00031387319522912746
Invítame	un	1	1	1.0
un	huevito	1	108	0.009259259259259259
huevito	con	1	1	1.0
con	ejotes	1	81	0.012345679012345678
ejotes	#	1	1	1.0
se	,	1	139	0.007194244604316547
,	hacemos	1	525	0.0019047619047619048
hacemos	un	1	2	0.5
un	plato	1	108	0.009259259259259259
plato	de	1	1	1.0
de	cada	1	499	0.002004008016032064
cada	uno	1	11	0.09090909090909091
,	escoges	1	525	0.0019047619047619048
escoges	uno	1	1	1.0
uno	y	1	22	0.045454545454545456
y	vemos	1	191	0.005235602094240838
vemos	si	1	3	0.3333333333333333
si	nos	1	72	0.013888888888888888
nos	tocó	1	25	0.04
tocó	el	1	5	0.2
nos	gusta	1	25	0.04
gusta	o	1	23	0.043478260869565216
ven	casi	1	5	0.2
casi	igual	1	12	0.08333333333333333
igual	jaja	1	16	0.0625
Q	asiendo	1	6	0.16666666666666666
asiendo	?	1	1	1.0
Que	compraste	1	49	0.02040816326530612
compraste	?	1	1	1.0
Si	#	1	14	0.07142857142857142
de	entrar	1	499	0.002004008016032064
mi	hora	1	92	0.010869565217391304
hora	libre	1	11	0.09090909090909091
libre	jaja	1	3	0.3333333333333333
Apenas	#	1	2	0.5
$	If	1	3186	0.00031387319522912746
If	it	1	1	1.0
hits	me	1	2	0.5
me	it	1	304	0.003289473684210526
hits	#	1	2	0.5
Ya	en	1	30	0.03333333333333333
Cuando	partes	1	4	0.25
partes	?	1	2	0.5
Si	recuerdo	1	14	0.07142857142857142
dijiste	hace	1	3	0.3333333333333333
poco	que	1	15	0.06666666666666667
se	enfermaron	1	139	0.007194244604316547
enfermaron	#	1	1	1.0
Ojalá	se	1	4	0.25
se	recuperen	1	139	0.007194244604316547
recuperen	pronto	1	1	1.0
Algo	bien	1	3	0.3333333333333333
bien	🥴	1	62	0.016129032258064516
que	estudias	1	696	0.0014367816091954023
estudias	en	1	2	0.5
estás	Andrea	1	34	0.029411764705882353
Ahora	en	1	5	0.2
en	dónde	1	240	0.004166666666666667
dónde	?	1	4	0.25
$	Invitaaa	1	3186	0.00031387319522912746
Invitaaa	#	1	1	1.0
Estás	de	1	2	0.5
de	mesera	1	499	0.002004008016032064
mesera	otra	1	1	1.0
$	Espantaban	1	3186	0.00031387319522912746
Espantaban	?	1	1	1.0
Nunca	te	1	5	0.2
te	tocó	1	158	0.006329113924050633
tocó	?	1	5	0.2
habías	contado	1	4	0.25
contado	jajaja	1	2	0.5
Trabajas	fines	1	2	0.5
fines	de	1	1	1.0
Se	escucha	1	12	0.08333333333333333
escucha	muy	1	3	0.3333333333333333
muy	claro	1	65	0.015384615384615385
claro	#	1	4	0.25
si	buscamos	1	72	0.013888888888888888
buscamos	la	1	1	1.0
la	respuesta	1	284	0.0035211267605633804
respuesta	racional	1	2	0.5
racional	si	1	1	1.0
si	podría	1	72	0.013888888888888888
un	gato	1	108	0.009259259259259259
gato	#	1	1	1.0
la	verdadera	1	284	0.0035211267605633804
verdadera	incógnita	1	3	0.3333333333333333
incógnita	es	1	1	1.0
,	pq	1	525	0.0019047619047619048
pq	estabas	1	11	0.09090909090909091
estabas	grabando	1	2	0.5
grabando	tu	1	1	1.0
tu	peinado	1	77	0.012987012987012988
peinado	?	1	1	1.0
$	Ay	1	3186	0.00031387319522912746
Ay	nooo	1	1	1.0
$	Les	1	3186	0.00031387319522912746
Les	borras	1	1	1.0
borras	los	1	2	0.5
los	vídeos	1	93	0.010752688172043012
vídeos	#	1	2	0.5
tienes	#	1	33	0.030303030303030304
si	sueles	1	72	0.013888888888888888
sueles	tomarte	1	3	0.3333333333333333
tomarte	?	1	1	1.0
que	eres	1	696	0.0014367816091954023
eres	fotogénica	1	8	0.125
fotogénica	#	1	1	1.0
me	vienes	1	304	0.003289473684210526
vienes	a	1	2	0.5
$	Estaría	1	3186	0.00031387319522912746
Estaría	cool	1	1	1.0
un	museo	1	108	0.009259259259259259
museo	,	1	1	1.0
la	cineteca	1	284	0.0035211267605633804
cineteca	#	1	1	1.0
$	cuanta	1	3186	0.00031387319522912746
cuanta	seriedad	1	1	1.0
seriedad	#	1	1	1.0
$	regálame	1	3186	0.00031387319522912746
regálame	una	1	1	1.0
una	botella	1	84	0.011904761904761904
botella	de	1	1	1.0
de	esas	1	499	0.002004008016032064
esas	🤙	1	5	0.2
te	ha	1	158	0.006329113924050633
ha	llegado	1	14	0.07142857142857142
llegado	a	1	1	1.0
tocar	poner	1	2	0.5
poner	música	1	8	0.125
música	a	1	9	0.1111111111111111
solías	poner	1	2	0.5
poner	?	1	8	0.125
$	ponías	1	3186	0.00031387319522912746
ponías	yellow	1	1	1.0
yellow	days	1	1	1.0
days	?	1	1	1.0
te	den	1	158	0.006329113924050633
den	el	1	1	1.0
el	aux	1	224	0.004464285714285714
aux	en	1	1	1.0
en	Nido	1	240	0.004166666666666667
Nido	Bohemio	1	1	1.0
Bohemio	,	1	1	1.0
primero	que	1	5	0.2
que	pondrás	1	696	0.0014367816091954023
pondrás	?	1	1	1.0
me	ofrecían	1	304	0.003289473684210526
ofrecían	el	1	1	1.0
el	auxiliar	1	224	0.004464285714285714
auxiliar	los	1	1	1.0
los	señores	1	93	0.010752688172043012
señores	de	1	1	1.0
las	combis	1	74	0.013513513513513514
combis	del	1	1	1.0
cecyt	cuando	1	7	0.14285714285714285
los	asientos	1	93	0.010752688172043012
asientos	de	1	1	1.0
de	enfrente	1	499	0.002004008016032064
enfrente	pero	1	1	1.0
pero	siempre	1	126	0.007936507936507936
siempre	lo	1	19	0.05263157894736842
lo	rechazaba	1	146	0.00684931506849315
rechazaba	jajaja	1	1	1.0
no	traía	1	341	0.002932551319648094
traía	sonidero	1	2	0.5
sonidero	descargado	1	1	1.0
descargado	#	1	1	1.0
no	encuentro	1	341	0.002932551319648094
encuentro	nada	1	1	1.0
en	deezer	1	240	0.004166666666666667
deezer	#	1	1	1.0
$	aaaa	1	3186	0.00031387319522912746
aaaa	#	1	1	1.0
me	faltó	1	304	0.003289473684210526
faltó	una	1	1	1.0
una	z	1	84	0.011904761904761904
z	#	1	1	1.0
bastante	upbeat	1	47	0.02127659574468085
upbeat	#	1	1	1.0
poner	de	1	8	0.125
de	buenas	1	499	0.002004008016032064
buenas	a	1	8	0.125
los	comensales	1	93	0.010752688172043012
comensales	#	1	1	1.0
te	tocaba	1	158	0.006329113924050633
tocaba	?	1	3	0.3333333333333333
$	jajajaa	1	3186	0.00031387319522912746
jajajaa	nooo	1	1	1.0
$	será	1	3186	0.00031387319522912746
será	que	1	6	0.16666666666666666
temprano	?	1	7	0.14285714285714285
te	hace	1	158	0.006329113924050633
hace	sentir	1	29	0.034482758620689655
sentir	rara	1	3	0.3333333333333333
rara	no	1	3	0.3333333333333333
no	estar	1	341	0.002932551319648094
estar	haciendo	1	8	0.125
haciendo	nada	1	8	0.125
el	trabajo	1	224	0.004464285714285714
trabajo	?	1	9	0.1111111111111111
en	222	1	240	0.004166666666666667
222	estabas	1	2	0.5
estabas	ocupada	1	2	0.5
ocupada	todo	1	1	1.0
el	rato	1	224	0.004464285714285714
rato	,	1	18	0.05555555555555555
nose	,	1	6	0.16666666666666666
,	jamás	1	525	0.0019047619047619048
jamás	he	1	1	1.0
he	trabajado	1	47	0.02127659574468085
trabajado	así	1	1	1.0
así	,	1	40	0.025
,	quiero	1	525	0.0019047619047619048
decir	,	1	11	0.09090909090909091
de	presentarme	1	499	0.002004008016032064
presentarme	diario	1	1	1.0
diario	y	1	1	1.0
todo	eso	1	33	0.030303030303030304
eso	jajaja	1	54	0.018518518518518517
como	reaccionaría	1	93	0.010752688172043012
reaccionaría	yo	1	1	1.0
era	ese	1	24	0.041666666666666664
ese	que	1	20	0.05
me	encontré	1	304	0.003289473684210526
encontré	la	1	1	1.0
vez	,	1	19	0.05263157894736842
,	junto	1	525	0.0019047619047619048
junto	a	1	2	0.5
a	plaza	1	359	0.002785515320334262
plaza	juarez	1	1	1.0
juarez	?	1	1	1.0
$	piensa	1	3186	0.00031387319522912746
piensa	q	1	1	1.0
q	le	1	21	0.047619047619047616
le	quieres	1	32	0.03125
quieres	bajar	1	13	0.07692307692307693
bajar	el	1	1	1.0
el	jale	1	224	0.004464285714285714
jale	#	1	1	1.0
$	dile	1	3186	0.00031387319522912746
dile	a	1	1	1.0
te	dijo	1	158	0.006329113924050633
dijo	?	1	7	0.14285714285714285
y	q	1	191	0.005235602094240838
te	hizo	1	158	0.006329113924050633
hizo	decidir	1	4	0.25
decidir	volver	1	1	1.0
a	meterte	1	359	0.002785515320334262
meterte	a	1	1	1.0
a	trabajar	1	359	0.002785515320334262
cuando	nos	1	47	0.02127659574468085
nos	vimos	1	25	0.04
vimos	me	1	2	0.5
me	contarás	1	304	0.003289473684210526
contarás	que	1	1	1.0
tus	planes	1	12	0.08333333333333333
bien	:)	1	62	0.016129032258064516
hacen	en	1	6	0.16666666666666666
tu	cumple	1	77	0.012987012987012988
en	este	1	240	0.004166666666666667
este	nuevo	1	7	0.14285714285714285
nuevo	trabajo	1	5	0.2
trabajo	jajaja	1	9	0.1111111111111111
$	jajajajajjaa	1	3186	0.00031387319522912746
jajajajajjaa	#	1	1	1.0
$	aww	1	3186	0.00031387319522912746
aww	#	1	1	1.0
$	video	1	3186	0.00031387319522912746
$	bonito	1	3186	0.00031387319522912746
lugar	:)	1	7	0.14285714285714285
te	prometo	1	158	0.006329113924050633
prometo	ir	1	1	1.0
a	visitarte	1	359	0.002785515320334262
visitarte	un	1	1	1.0
un	sábado	1	108	0.009259259259259259
sábado	#	1	1	1.0
no	alcanzas	1	341	0.002932551319648094
alcanzas	o	1	1	1.0
o	q	1	69	0.014492753623188406
q	onda	1	21	0.047619047619047616
$	concui	1	3186	0.00031387319522912746
concui	#	1	1	1.0
ven	algo	1	5	0.2
verdad	era	1	24	0.041666666666666664
era	necesario	1	24	0.041666666666666664
necesario	que	1	1	1.0
te	tomaras	1	158	0.006329113924050633
tomaras	todas	1	1	1.0
esas	cervezas	1	5	0.2
cervezas	?	1	1	1.0
🧐	🧐	1	3	0.3333333333333333
jajaja	nvmd	1	60	0.016666666666666666
nvmd	#	1	1	1.0
solo	micheladas	1	28	0.03571428571428571
micheladas	,	1	1	1.0
eran	cheladas	1	5	0.2
cheladas	?	1	1	1.0
q	lo	1	21	0.047619047619047616
lo	olvides	1	146	0.00684931506849315
olvides	#	1	3	0.3333333333333333
$	Chica	1	3186	0.00031387319522912746
Chica	q	1	1	1.0
q	dices	1	21	0.047619047619047616
dices	?	1	7	0.14285714285714285
la	pusiste	1	284	0.0035211267605633804
pusiste	?	1	5	0.2
Aún	#	1	3	0.3333333333333333
$	Pq	1	3186	0.00031387319522912746
Pq	tan	1	1	1.0
tan	enojada	1	15	0.06666666666666667
enojada	?	1	1	1.0
ahora	estás	1	23	0.043478260869565216
estás	feliz	1	34	0.029411764705882353
feliz	#	1	2	0.5
Me	alegra	1	31	0.03225806451612903
alegra	escuchar	1	2	0.5
escuchar	eso	1	5	0.2
Yo	sigo	1	32	0.03125
sigo	de	1	3	0.3333333333333333
de	paro	1	499	0.002004008016032064
paro	🤙	1	2	0.5
Apenas	ayer	1	2	0.5
ayer	se	1	5	0.2
se	hizo	1	139	0.007194244604316547
hizo	indefinido	1	4	0.25
indefinido	,	1	1	1.0
,	hubieron	1	525	0.0019047619047619048
hubieron	votaciones	1	1	1.0
votaciones	y	1	1	1.0
$	Sheeesh	1	3186	0.00031387319522912746
Sheeesh	#	1	1	1.0
$	Manda	1	3186	0.00031387319522912746
Manda	foto	1	1	1.0
$	Nicee	1	3186	0.00031387319522912746
Nicee	#	1	1	1.0
$	Sismo	1	3186	0.00031387319522912746
Sismo	de	1	1	1.0
a	chill	1	359	0.002785515320334262
$	Tembló	1	3186	0.00031387319522912746
Tembló	#	1	1	1.0
$	Cdmx	1	3186	0.00031387319522912746
Cdmx	#	1	1	1.0
$	Acá	1	3186	0.00031387319522912746
Acá	ando	1	1	1.0
ando	jajaja	1	12	0.08333333333333333
Me	estaba	1	31	0.03225806451612903
estaba	lavando	1	12	0.08333333333333333
lavando	los	1	1	1.0
los	dientes	1	93	0.010752688172043012
dientes	#	1	1	1.0
Y	de	1	26	0.038461538461538464
repente	mi	1	2	0.5
mi	roomie	1	92	0.010869565217391304
roomie	me	1	1	1.0
""""	oye	1	57	0.017543859649122806
oye	wey	1	2	0.5
wey	como	1	1	1.0
está	temblando	1	40	0.025
temblando	""""	1	1	1.0
pero	todo	1	126	0.007936507936507936
todo	chill	1	33	0.030303030303030304
Me	gustó	1	31	0.03225806451612903
gustó	mucho	1	3	0.3333333333333333
$	despertando	1	3186	0.00031387319522912746
despertando	#	1	1	1.0
qué	será	1	37	0.02702702702702703
será	?	1	6	0.16666666666666666
soy	amigo	1	19	0.05263157894736842
amigo	de	1	4	0.25
tu	doctor	1	77	0.012987012987012988
doctor	#	1	2	0.5
sientes	?	1	5	0.2
a	copiar	1	359	0.002785515320334262
copiar	y	1	1	1.0
y	diré	1	191	0.005235602094240838
diré	igual	1	1	1.0
que	bien	1	696	0.0014367816091954023
mañana	regreso	1	11	0.09090909090909091
de	unas	1	499	0.002004008016032064
unas	vacacioncitas	1	13	0.07692307692307693
vacacioncitas	de	1	1	1.0
de	1	1	499	0.002004008016032064
1	mes	1	3	0.3333333333333333
mes	#	1	2	0.5
no	en	1	341	0.002932551319648094
en	mucho	1	240	0.004166666666666667
how	r	1	5	0.2
r	u	1	1	1.0
No	estás	1	40	0.025
estás	enferma	1	34	0.029411764705882353
enferma	?	1	1	1.0
$	Poco	1	3186	0.00031387319522912746
Poco	a	1	1	1.0
a	poco	1	359	0.002785515320334262
escuela	sin	1	24	0.041666666666666664
sin	nada	1	14	0.07142857142857142
nada	que	1	31	0.03225806451612903
Sick	pfp	1	2	0.5
$	personal	1	3186	0.00031387319522912746
personal	#	1	1	1.0
$	favourite	1	3186	0.00031387319522912746
favourite	#	1	1	1.0
$	Súper	1	3186	0.00031387319522912746
Súper	,	1	1	1.0
que	esta	1	696	0.0014367816091954023
vez	tocara	1	19	0.05263157894736842
tocara	pueblito	1	1	1.0
pueblito	#	1	1	1.0
$	Cuánto	1	3186	0.00031387319522912746
Cuánto	llevas	1	1	1.0
llevas	ahí	1	2	0.5
$	estábamos	1	3186	0.00031387319522912746
estábamos	en	1	1	1.0
un	avión	1	108	0.009259259259259259
avión	,	1	4	0.25
de	viaje	1	499	0.002004008016032064
viaje	#	1	4	0.25
Y	te	1	26	0.038461538461538464
te	enojabas	1	158	0.006329113924050633
enojabas	porque	1	1	1.0
porque	la	1	21	0.047619047619047616
la	tripulación	1	284	0.0035211267605633804
tripulación	lo	1	1	1.0
lo	hacía	1	146	0.00684931506849315
hacía	todo	1	2	0.5
todo	mal	1	33	0.030303030303030304
yo	te	1	86	0.011627906976744186
te	decía	1	158	0.006329113924050633
la	hacían	1	284	0.0035211267605633804
hacían	taaan	1	1	1.0
taaan	mal	1	1	1.0
Luego	íbamos	1	3	0.3333333333333333
la	cabina	1	284	0.0035211267605633804
cabina	y	1	1	1.0
y	nos	1	191	0.005235602094240838
nos	dejaban	1	25	0.04
dejaban	pasar	1	2	0.5
pasar	,	1	5	0.2
,	e	1	525	0.0019047619047619048
e	incluso	1	2	0.5
incluso	nos	1	1	1.0
nos	dejaron	1	25	0.04
dejaron	 	1	3	0.3333333333333333
 	aterrizar	1	9	0.1111111111111111
aterrizar	el	1	1	1.0
avión	#	1	4	0.25
$	somos	1	3186	0.00031387319522912746
somos	buenos	1	1	1.0
buenos	,	1	5	0.2
no	chocamos	1	341	0.002932551319648094
chocamos	#	1	1	1.0
$	verdad	1	3186	0.00031387319522912746
sabes	quién	1	16	0.0625
quién	es	1	3	0.3333333333333333
el	hombre	1	224	0.004464285714285714
hombre	misterioso	1	1	1.0
misterioso	de	1	1	1.0
de	tus	1	499	0.002004008016032064
$	Preparando	1	3186	0.00031387319522912746
Preparando	de	1	1	1.0
$	Hamburguesas	1	3186	0.00031387319522912746
Hamburguesas	#	1	1	1.0
$	excel	1	3186	0.00031387319522912746
excel	?	1	1	1.0
Nunca	las	1	5	0.2
las	había	1	74	0.013513513513513514
mismo	#	1	5	0.2
rato	estaba	1	18	0.05555555555555555
estaba	moliendo	1	12	0.08333333333333333
moliendo	la	1	1	1.0
carne	,	1	4	0.25
,	toda	1	525	0.0019047619047619048
toda	una	1	9	0.1111111111111111
Entonces	?	1	3	0.3333333333333333
Feliz	navidad	1	2	0.5
navidad	,	1	5	0.2
la	onda	1	284	0.0035211267605633804
onda	gélida	1	25	0.04
gélida	?	1	1	1.0
tal	andrea	1	58	0.017241379310344827
andrea	?	1	3	0.3333333333333333
$	rico	1	3186	0.00031387319522912746
que	peli	1	696	0.0014367816091954023
peli	verás	1	3	0.3333333333333333
verás	?	1	1	1.0
cuentas	#	1	7	0.14285714285714285
$	terminé	1	3186	0.00031387319522912746
terminé	el	1	4	0.25
semestre	hoy	1	6	0.16666666666666666
,	mantuve	1	525	0.0019047619047619048
mantuve	el	1	1	1.0
el	promedio	1	224	0.004464285714285714
promedio	más	1	3	0.3333333333333333
está	?	1	40	0.025
$	peculiar	1	3186	0.00031387319522912746
peculiar	experiencia	1	5	0.2
te	gustó	1	158	0.006329113924050633
gustó	más	1	3	0.3333333333333333
más	?	1	72	0.013888888888888888
donde	de	1	12	0.08333333333333333
donde	?	1	12	0.08333333333333333
$	regularmente	1	3186	0.00031387319522912746
regularmente	?	1	1	1.0
pq	pregunto	1	11	0.09090909090909091
pregunto	,	1	2	0.5
he	ido	1	47	0.02127659574468085
ido	jajaja	1	2	0.5
no	estaría	1	341	0.002932551319648094
estaría	mal	1	2	0.5
mal	eh	1	18	0.05555555555555555
eh	#	1	1	1.0
avisas	y	1	3	0.3333333333333333
te	aviso	1	158	0.006329113924050633
aviso	va	1	2	0.5
porque	unas	1	21	0.047619047619047616
unas	amigas	1	13	0.07692307692307693
amigas	quieren	1	1	1.0
quieren	armar	1	5	0.2
armar	algo	1	2	0.5
el	fin	1	224	0.004464285714285714
semana	pero	1	22	0.045454545454545456
pero	todavía	1	126	0.007936507936507936
todavía	no	1	5	0.2
sé	qué	1	31	0.03225806451612903
qué	día	1	37	0.02702702702702703
o	nos	1	69	0.014492753623188406
nos	vamos	1	25	0.04
vamos	de	1	9	0.1111111111111111
una	a	1	84	0.011904761904761904
otra	algo	1	4	0.25
algo	tranqui	1	46	0.021739130434782608
tranqui	😎	1	2	0.5
yo	en	1	86	0.011627906976744186
en	vacaciones	1	240	0.004166666666666667
horario	de	1	3	0.3333333333333333
de	viejito	1	499	0.002004008016032064
viejito	#	1	2	0.5
duermo	a	1	2	0.5
9	💀	1	4	0.25
💀	,	1	1	1.0
ahorita	me	1	18	0.05555555555555555
estoy	desvelando	1	21	0.047619047619047616
desvelando	#	1	1	1.0
yo	por	1	86	0.011627906976744186
por	armar	1	109	0.009174311926605505
armar	mi	1	2	0.5
mañana	son	1	11	0.09090909090909091
las	reinscripciones	1	74	0.013513513513513514
reinscripciones	#	1	1	1.0
te	contaré	1	158	0.006329113924050633
contaré	mis	1	1	1.0
mis	planes	1	28	0.03571428571428571
,	regreso	1	525	0.0019047619047619048
regreso	hasta	1	7	0.14285714285714285
el	20	1	224	0.004464285714285714
20	de	1	4	0.25
de	febrero	1	499	0.002004008016032064
febrero	#	1	2	0.5
les	dice	1	14	0.07142857142857142
dice	fin	1	9	0.1111111111111111
semana	🫡	1	22	0.045454545454545456
🫡	#	1	1	1.0
me	creció	1	304	0.003289473684210526
creció	el	1	1	1.0
cabello	quieres	1	11	0.09090909090909091
$	quede	1	3186	0.00031387319522912746
quede	inscrito	1	2	0.5
inscrito	#	1	1	1.0
$	movido	1	3186	0.00031387319522912746
movido	,	1	3	0.3333333333333333
,	movido	1	525	0.0019047619047619048
movido	#	1	3	0.3333333333333333
tengo	liecia	1	45	0.022222222222222223
liecia	de	1	1	1.0
de	conducir	1	499	0.002004008016032064
conducir	#	1	1	1.0
$	nuevo	1	3186	0.00031387319522912746
nuevo	corte	1	5	0.2
corte	i	1	1	1.0
$	acá	1	3186	0.00031387319522912746
acá	adamoooos	1	6	0.16666666666666666
adamoooos	,	1	1	1.0
estaba	a	1	12	0.08333333333333333
de	preguntarte	1	499	0.002004008016032064
preguntarte	#	1	1	1.0
alegro	mucho	1	12	0.08333333333333333
mucho	Andreaaa	1	47	0.02127659574468085
Andreaaa	#	1	1	1.0
cosas	buenas	1	24	0.041666666666666664
buenas	tardan	1	8	0.125
tardan	☝	1	1	1.0
🏻	🤓	1	105	0.009523809523809525
harás	?	1	4	0.25
pachuca	,	1	7	0.14285714285714285
,	semanita	1	525	0.0019047619047619048
semanita	de	1	1	1.0
está	buenaa	1	40	0.025
buenaa	,	1	2	0.5
la	vieron	1	284	0.0035211267605633804
vieron	doblada	1	1	1.0
doblada	o	1	1	1.0
español	?	1	2	0.5
también	dicen	1	29	0.034482758620689655
buena	je	1	18	0.05555555555555555
$	jsutooo	1	3186	0.00031387319522912746
jsutooo	#	1	1	1.0
entonces	creo	1	20	0.05
la	iremos	1	284	0.0035211267605633804
iremos	a	1	1	1.0
ver	la	1	38	0.02631578947368421
misma	razón	1	3	0.3333333333333333
razón	:p	1	7	0.14285714285714285
$	mundo	1	3186	0.00031387319522912746
mundo	gaturro	1	3	0.3333333333333333
gaturro	#	1	1	1.0
$	esoo	1	3186	0.00031387319522912746
esoo	🤓	1	1	1.0
$	bieen	1	3186	0.00031387319522912746
bieen	,	1	3	0.3333333333333333
,	intentando	1	525	0.0019047619047619048
intentando	aprender	1	4	0.25
aprender	mucho	1	7	0.14285714285714285
mucho	je	1	47	0.02127659574468085
$	SL	1	3186	0.00031387319522912746
SL	type	1	3	0.3333333333333333
type	weather	1	1	1.0
weather	#	1	1	1.0
que	allá	1	696	0.0014367816091954023
allá	llueve	1	4	0.25
llueve	bien	1	1	1.0
bien	bonito	1	62	0.016129032258064516
gn	#	1	4	0.25
$	disfrutar	1	3186	0.00031387319522912746
disfrutar	pachuquita	1	5	0.2
pachuquita	,	1	2	0.5
y	dormir	1	191	0.005235602094240838
dormir	mucho	1	8	0.125
me	van	1	304	0.003289473684210526
a	acabaaar	1	359	0.002785515320334262
acabaaar	#	1	1	1.0
mi	honesta	1	92	0.010869565217391304
honesta	reacción	1	1	1.0
reacción	a	1	1	1.0
a	esa	1	359	0.002785515320334262
esa	información	1	8	0.125
información	#	1	1	1.0
tengo	21	1	45	0.022222222222222223
21	de	1	1	1.0
los	171	1	93	0.010752688172043012
171	contactos	1	1	1.0
contactos	#	1	1	1.0
soy	uno	1	19	0.05263157894736842
de	ese	1	499	0.002004008016032064
ese	selecto	1	20	0.05
selecto	grupo	1	1	1.0
grupo	🥹	1	2	0.5
🥹	#	1	1	1.0
ella	no	1	6	0.16666666666666666
la	conozco	1	284	0.0035211267605633804
conozco	#	1	3	0.3333333333333333
solamente	a	1	5	0.2
a	Andrea	1	359	0.002785515320334262
buena	amiga	1	18	0.05555555555555555
amiga	#	1	2	0.5
te	agregó	1	158	0.006329113924050633
agregó	?	1	1	1.0
buen	viaje	1	10	0.1
ojalá	que	1	4	0.25
que	pongan	1	696	0.0014367816091954023
pongan	un	1	1	1.0
buen	filme	1	10	0.1
filme	#	1	1	1.0
un	dude	1	108	0.009259259259259259
de	cabello	1	499	0.002004008016032064
cabello	medio	1	11	0.09090909090909091
medio	chino	1	6	0.16666666666666666
chino	(	1	1	1.0
el	camino	1	224	0.004464285714285714
camino	?	1	2	0.5
si	pudiste	1	72	0.013888888888888888
pudiste	dormir	1	1	1.0
que	tocó	1	696	0.0014367816091954023
tocó	soñar	1	5	0.2
soñar	?	1	5	0.2
algo	loco	1	46	0.021739130434782608
loco	como	1	3	0.3333333333333333
como	de	1	93	0.010752688172043012
de	costumbre	1	499	0.002004008016032064
ya	dejaste	1	126	0.007936507936507936
dejaste	de	1	4	0.25
de	cenar	1	499	0.002004008016032064
cenar	pesado	1	1	1.0
$	JAJAJ	1	3186	0.00031387319522912746
JAJAJ	#	1	1	1.0
$	premunitoriooo	1	3186	0.00031387319522912746
premunitoriooo	#	1	1	1.0
que	depende	1	696	0.0014367816091954023
depende	que	1	4	0.25
te	llamen	1	158	0.006329113924050633
llamen	?	1	1	1.0
$	esoooooooo	1	3186	0.00031387319522912746
esoooooooo	#	1	1	1.0
$	felicidadessss	1	3186	0.00031387319522912746
felicidadessss	#	1	1	1.0
que	procede	1	696	0.0014367816091954023
procede	?	1	1	1.0
$	cuentameeeee	1	3186	0.00031387319522912746
cuentameeeee	#	1	1	1.0
$	holaaa	1	3186	0.00031387319522912746
holaaa	#	1	1	1.0
te	fueee	1	158	0.006329113924050633
fueee	?	1	1	1.0
$	esooooooo	1	3186	0.00031387319522912746
esooooooo	#	1	1	1.0
